"","course","reqs","subj_area_cd","crs_catlg_no","rqs_seq_num","left_paren_3","left_paren_2","left_paren_1","rqs_subj_area_cd","rqs_crs_catlg_no","right_paren_1","right_paren_2","right_paren_3","lgc_conn_cd"
"11651","SER CRO 102C","SER CRO 102B","SER CRO","102C","10",NA,NA,NA,"SER CRO","102B",NA,NA,NA,NA
"11652","SER CRO 103D","SER CRO 103C","SER CRO","103D","10",NA,NA,NA,"SER CRO","103C",NA,NA,NA,NA
"11653","SER CRO 103E","SER CRO 103C","SER CRO","103E","10",NA,NA,NA,"SER CRO","103C",NA,NA,NA,NA
"11654","SER CRO 103F","SER CRO 103C","SER CRO","103F","10",NA,NA,NA,"SER CRO","103C",NA,NA,NA,NA
"11655","SER CRO 187A","SER CRO 102C","SER CRO","187A","10",NA,NA,NA,"SER CRO","102C",NA,NA,NA,NA
"11656","SER CRO 187B","SER CRO 187A","SER CRO","187B","25",NA,NA,NA,"SER CRO","187A",NA,NA,NA,NA
"11657","SER CRO 187C","SER CRO 187B","SER CRO","187C","10",NA,NA,NA,"SER CRO","187B",NA,NA,NA,NA
"11658","SER CRO 187D","SER CRO 187C","SER CRO","187D","10",NA,NA,NA,"SER CRO","187C",NA,NA,NA,NA
"11659","SER CRO 187E","SER CRO 187D","SER CRO","187E","25",NA,NA,NA,"SER CRO","187D",NA,NA,NA,NA
"11660","SER CRO 187F","SER CRO 187E","SER CRO","187F","25",NA,NA,NA,"SER CRO","187E",NA,NA,NA,NA
"11661","SER CRO 187G","SER CRO 187F","SER CRO","187G","25",NA,NA,NA,"SER CRO","187F",NA,NA,NA,NA
"11662","SER CRO 187I","SER CRO 187G","SER CRO","187I","10",NA,NA,NA,"SER CRO","187G",NA,NA,NA,NA
"11663","SER CRO 187J","SER CRO 187I","SER CRO","187J","25",NA,NA,NA,"SER CRO","187I",NA,NA,NA,NA
"11664","SER CRO 187K","SER CRO 187J","SER CRO","187K","25",NA,NA,NA,"SER CRO","187J",NA,NA,NA,NA
"11665","SER CRO 187L","SER CRO 187K","SER CRO","187L","10",NA,NA,NA,"SER CRO","187K",NA,NA,NA,NA
"11666","SER CRO 187M","SER CRO 187L","SER CRO","187M","25",NA,NA,NA,"SER CRO","187L",NA,NA,NA,NA
"11667","SLAVC 188SA","HNRS 101E","SLAVC","188SA","10",NA,NA,NA,"HNRS","101E",NA,NA,NA,NA
"11668","SLAVC 188SB","SLAVC 188SA","SLAVC","188SB","10",NA,NA,NA,"SLAVC","188SA",NA,NA,NA,"AND"
"11669","SLAVC 188SB","HNRS 101E","SLAVC","188SB","35",NA,NA,NA,"HNRS","101E",NA,NA,NA,NA
"11670","SLAVC 188SC","SLAVC 188SB","SLAVC","188SC","10",NA,NA,NA,"SLAVC","188SB",NA,NA,NA,NA
"11671","SLAVC 191TB","SLAVC 191TA","SLAVC","191TB","10",NA,NA,NA,"SLAVC","191TA",NA,NA,NA,NA
"11672","SLAVC 191TC","SLAVC 191TB","SLAVC","191TC","10",NA,NA,NA,"SLAVC","191TB",NA,NA,NA,NA
"11673","SLAVC 198B","SLAVIC 198A","SLAVC","198B","10",NA,NA,NA,"SLAVIC","198A",NA,NA,NA,NA
"11674","SLAVC 198C","SLAVC 198A","SLAVC","198C","10",NA,NA,NA,"SLAVC","198A",NA,NA,NA,"AND"
"11675","SLAVC 198C","SLAVC 198B","SLAVC","198C","35",NA,NA,NA,"SLAVC","198B",NA,NA,NA,NA
"11676","SLAVIC 191TB","SLAVIC 191TA","SLAVIC","191TB","25",NA,NA,NA,"SLAVIC","191TA",NA,NA,NA,NA
"11677","SLAVIC 198B","SLAVIC 198A","SLAVIC","198B","10",NA,NA,NA,"SLAVIC","198A",NA,NA,NA,NA
"11678","SOC GEN M71B","SOC GEN M71A","SOC GEN","71B M","10",NA,NA,NA,"SOC GEN","71A M",NA,NA,NA,NA
"11679","SOC GEN 71CWM","SOC GEN M71B","SOC GEN","71CWM","10",NA,NA,NA,"SOC GEN","71B M",NA,NA,NA,NA
"11680","SOC GEN M72B","SOC GEN M72A","SOC GEN","72B M","10",NA,NA,NA,"SOC GEN","72A M",NA,NA,NA,NA
"11681","SOC GEN 72CWM","SOC GEN M72B","SOC GEN","72CWM","10",NA,NA,NA,"SOC GEN","72B M",NA,NA,NA,NA
"11682","SOC GEN 102W","ENGCOMP 3","SOC GEN","102W","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"11683","SOC GEN 102W","ESL 36","SOC GEN","102W","20",NA,NA,NA,"ESL","36",NA,NA,NA,"OR"
"11684","SOC GEN M102W","ENGCOMP 3","SOC GEN","102W M","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"11685","SOC GEN M102W","ESL 36","SOC GEN","102W M","20",NA,NA,NA,"ESL","36",NA,NA,NA,NA
"11686","SOC GEN 105A","SOC GEN 5","SOC GEN","105A","10",NA,NA,NA,"SOC GEN","5",NA,NA,NA,"OR"
"11687","SOC GEN 105A","SOC GEN M71A","SOC GEN","105A","35",NA,NA,NA,"SOC GEN","71A M",NA,NA,NA,"OR"
"11688","SOC GEN 105A","SOC GEN M72A","SOC GEN","105A","60",NA,NA,NA,"SOC GEN","72A M",NA,NA,NA,NA
"11689","SOC GEN 105B","SOC GEN 101","SOC GEN","105B","25",NA,NA,NA,"SOC GEN","101",NA,NA,NA,"OR"
"11690","SOC GEN 105B","ANTHRO 1","SOC GEN","105B","37",NA,NA,NA,"ANTHRO","1",NA,NA,NA,"OR"
"11691","SOC GEN 105B","LIFESCI 4","SOC GEN","105B","50",NA,NA,"(","LIFESCI","4",NA,NA,NA,"AND"
"11692","SOC GEN 105B","LIFESCI 23L","SOC GEN","105B","75",NA,NA,NA,"LIFESCI","23L",")",NA,NA,"OR"
"11693","SOC GEN 105B","LIFESCI 7C","SOC GEN","105B","100",NA,NA,NA,"LIFESCI","7C",NA,NA,NA,NA
"11694","SOC GEN 120","SOC GEN 101","SOC GEN","120","10",NA,NA,NA,"SOC GEN","101",NA,NA,NA,"OR"
"11695","SOC GEN 120","LIFESCI 4","SOC GEN","120","35",NA,NA,NA,"LIFESCI","4",NA,NA,NA,NA
"11696","SOC GEN M132","ENGCOMP 3","SOC GEN","132  M","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,NA
"11697","SOC GEN M157","LIFESCI 1","SOC GEN","157  M","10",NA,NA,"(","LIFESCI","1",NA,NA,NA,"AND"
"11698","SOC GEN M157","LIFESCI 4","SOC GEN","157  M","35",NA,NA,NA,"LIFESCI","4",")",NA,NA,"OR"
"11699","SOC GEN M157","LIFESCI 7A","SOC GEN","157  M","60",NA,NA,"(","LIFESCI","7A",NA,NA,NA,"AND"
"11700","SOC GEN M157","LIFESCI 7B","SOC GEN","157  M","85",NA,NA,NA,"LIFESCI","7B",")",NA,NA,NA
"11701","SOC GEN 188SA","HNRS 101E","SOC GEN","188SA","10",NA,NA,NA,"HNRS","101E",NA,NA,NA,NA
"11702","SOC GEN 188SB","SOC GEN 188SA","SOC GEN","188SB","10",NA,NA,NA,"SOC GEN","188SA",NA,NA,NA,"AND"
"11703","SOC GEN 188SB","HNRS 101E","SOC GEN","188SB","35",NA,NA,NA,"HNRS","101E",NA,NA,NA,NA
"11704","SOC GEN 188SC","SOC GEN 188SB","SOC GEN","188SC","25",NA,NA,NA,"SOC GEN","188SB",NA,NA,NA,NA
"11705","SOC GEN 191","SOC GEN 101","SOC GEN","191","10",NA,NA,"(","SOC GEN","101",NA,NA,NA,"OR"
"11706","SOC GEN 191","LIFESCI 4","SOC GEN","191","20",NA,NA,NA,"LIFESCI","4",")",NA,NA,"AND"
"11707","SOC GEN 191","SOC GEN M102","SOC GEN","191","30",NA,NA,NA,"SOC GEN","102  M",NA,NA,NA,NA
"11708","SOC GEN 191R","SOC GEN 105A","SOC GEN","191R","10",NA,NA,NA,"SOC GEN","105A",NA,NA,NA,"AND"
"11709","SOC GEN 191R","SOC GEN 105B","SOC GEN","191R","35",NA,NA,NA,"SOC GEN","105B",NA,NA,NA,NA
"11710","SOC GEN 191S","SOC GEN 101","SOC GEN","191S","10",NA,NA,"(","SOC GEN","101",NA,NA,NA,"OR"
"11711","SOC GEN 191S","LIFESCI 4","SOC GEN","191S","35",NA,NA,NA,"LIFESCI","4",")",NA,NA,"AND"
"11712","SOC GEN 191S","SOC GEN M102","SOC GEN","191S","60",NA,NA,NA,"SOC GEN","102  M",NA,NA,NA,NA
"11713","SOC GEN 195","SOC GEN 102W","SOC GEN","195","10",NA,NA,NA,"SOC GEN","102W",NA,NA,NA,"OR"
"11714","SOC GEN 195","SOC GEN 105A","SOC GEN","195","35",NA,NA,NA,"SOC GEN","105A",NA,NA,NA,NA
"11715","SOC GEN 199","SOC&GEN 190","SOC GEN","199","10",NA,NA,NA,"SOC&GEN","190",NA,NA,NA,NA
"11716","SOC THT 199A","SOC THT 190A","SOC THT","199A","10",NA,NA,NA,"SOC THT","190A",NA,NA,NA,NA
"11717","SOC THT 199B","SOC THT 190B","SOC THT","199B","10",NA,NA,NA,"SOC THT","190B",NA,NA,NA,NA
"11718","SOC WEL 100B","SOC WEL 100A","SOC WEL","100B","10",NA,NA,NA,"SOC WEL","100A",NA,NA,NA,NA
"11719","SOC WEL 103","SOC WEL 100A","SOC WEL","103","10",NA,NA,NA,"SOC WEL","100A",NA,NA,NA,"AND"
"11720","SOC WEL 103","SOC WEL 100B","SOC WEL","103","20",NA,NA,NA,"SOC WEL","100B",NA,NA,NA,"AND"
"11721","SOC WEL 103","SOC WEL 101","SOC WEL","103","30",NA,NA,NA,"SOC WEL","101",NA,NA,NA,NA
"11722","SOC WEL 107","SOC WEL 106","SOC WEL","107","10",NA,NA,NA,"SOC WEL","106",NA,NA,NA,NA
"11723","SOC WEL M108","WOMEN 10","SOC WEL","108  M","10",NA,NA,NA,"WOMEN","10",NA,NA,NA,"AND"
"11724","SOC WEL M108","WOMEN 110A","SOC WEL","108  M","20",NA,NA,NA,"WOMEN","110A",NA,NA,NA,NA
"11725","SOC WEL M108S","WOM STD 10","SOC WEL","108S M","10",NA,NA,NA,"WOM STD","10",NA,NA,NA,NA
"11726","SOC WEL 194","SOC WEL 195","SOC WEL","194","10",NA,NA,NA,"SOC WEL","195",NA,NA,NA,NA
"11727","SOC WLF 100B","SOC WEL 100A","SOC WLF","100B","10",NA,NA,NA,"SOC WEL","100A",NA,NA,NA,NA
"11728","SOC WLF 103","SOC WEL 100A","SOC WLF","103","10",NA,NA,NA,"SOC WEL","100A",NA,NA,NA,"AND"
"11729","SOC WLF 103","SOC WEL 100B","SOC WLF","103","20",NA,NA,NA,"SOC WEL","100B",NA,NA,NA,"AND"
"11730","SOC WLF 103","SOC WEL 101","SOC WLF","103","30",NA,NA,NA,"SOC WEL","101",NA,NA,NA,NA
"11731","SOC WLF 107","SOC WEL 106","SOC WLF","107","10",NA,NA,NA,"SOC WEL","106",NA,NA,NA,NA
"11732","SOC WLF M108S","WOM STD 10","SOC WLF","108S M","10",NA,NA,NA,"WOM STD","10",NA,NA,NA,NA
"11733","SOC WLF 188SA","HNRS 101E","SOC WLF","188SA","10",NA,NA,NA,"HNRS","101E",NA,NA,NA,NA
"11734","SOC WLF 188SB","SOC WLF 188SA","SOC WLF","188SB","10",NA,NA,NA,"SOC WLF","188SA",NA,NA,NA,NA
"11735","SOC WLF 194","SOC WEL 195","SOC WLF","194","10",NA,NA,NA,"SOC WEL","195",NA,NA,NA,NA
"11736","SOC&GEN M102W","ENGCOMP 3","SOC&GEN","102W M","10",NA,NA,NA,"ENGCOMP","3",NA,NA,NA,"OR"
"11737","SOC&GEN M102W","ESL 36","SOC&GEN","102W M","20",NA,NA,NA,"ESL","36",NA,NA,NA,NA
"11738","SOC&GEN 191","SOC&GEN 101","SOC&GEN","191","10",NA,NA,NA,"SOC&GEN","101",NA,NA,NA,"AND"
"11739","SOC&GEN 191","SOC&GEN M102W","SOC&GEN","191","20",NA,NA,NA,"SOC&GEN","102W M",NA,NA,NA,NA
"11740","SOC&GEN 199","SOC&GEN 190","SOC&GEN","199","10",NA,NA,NA,"SOC&GEN","190",NA,NA,NA,NA
"11741","SOCIOL 18","SOCIOL 1","SOCIOL","18","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,"AND"
"11742","SOCIOL 18","MATH 2","SOCIOL","18","20",NA,NA,"(","MATH","2",NA,NA,NA,"OR"
"11743","SOCIOL 18","MATH 3A","SOCIOL","18","30",NA,NA,NA,"MATH","3A",")",NA,NA,NA
"11744","SOCIOL M18","SOCIOL 1","SOCIOL","18  M","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,"AND"
"11745","SOCIOL M18","MATH 2","SOCIOL","18  M","20",NA,NA,"(","MATH","2",NA,NA,NA,"OR"
"11746","SOCIOL M18","MATH 3A","SOCIOL","18  M","30",NA,NA,NA,"MATH","3A",")",NA,NA,NA
"11747","SOCIOL M72B","SOCIOL M72A","SOCIOL","72B M","10",NA,NA,NA,"SOCIOL","72A M",NA,NA,NA,NA
"11748","SOCIOL 72CWM","SOCIOL M72B","SOCIOL","72CWM","25",NA,NA,NA,"SOCIOL","72B M",NA,NA,NA,NA
"11749","SOCIOL 97","SOCIOL 1","SOCIOL","97","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11750","SOCIOL 98T","ENGCOMP 2","SOCIOL","98T","10",NA,NA,NA,"ENGCOMP","2",NA,NA,NA,"OR"
"11751","SOCIOL 98T","ENGCOMP 2I","SOCIOL","98T","35",NA,NA,NA,"ENGCOMP","2I",NA,NA,NA,"OR"
"11752","SOCIOL 102","SOCIOL 101","SOCIOL","102","10",NA,NA,NA,"SOCIOL","101",NA,NA,NA,NA
"11753","SOCIOL 106B","SOCIOL 106A","SOCIOL","106B","10",NA,NA,NA,"SOCIOL","106A",NA,NA,NA,NA
"11754","SOCIOL 106C","SOCIOL 106B","SOCIOL","106C","10",NA,NA,NA,"SOCIOL","106B",NA,NA,NA,NA
"11755","SOCIOL 107","SOCIOL 144","SOCIOL","107","10",NA,NA,NA,"SOCIOL","144",NA,NA,NA,NA
"11756","SOCIOL 112","STATS 10","SOCIOL","112","10",NA,NA,NA,"STATS","10",NA,NA,NA,"AND"
"11757","SOCIOL 112","MATH 2","SOCIOL","112","20",NA,NA,NA,"MATH","2",NA,NA,NA,"AND"
"11758","SOCIOL 112","MATH 3A","SOCIOL","112","30",NA,NA,NA,"MATH","3A",NA,NA,NA,NA
"11759","SOCIOL C112","SOCIOL M18","SOCIOL","112  C","10",NA,NA,NA,"SOCIOL","18  M",NA,NA,NA,"AND"
"11760","SOCIOL C112","MATH 2","SOCIOL","112  C","20",NA,NA,NA,"MATH","2",NA,NA,NA,"AND"
"11761","SOCIOL C112","MATH 3A","SOCIOL","112  C","30",NA,NA,NA,"MATH","3A",NA,NA,NA,NA
"11762","SOCIOL 113","STATS 10","SOCIOL","113","10",NA,NA,NA,"STATS","10",NA,NA,NA,NA
"11763","SOCIOL CM124B","SOCIOL CM124A","SOCIOL","124B CM","10",NA,NA,NA,"SOCIOL","124A CM",NA,NA,NA,NA
"11764","SOCIOL M124B","SOCIOL M124A","SOCIOL","124B M","10",NA,NA,NA,"SOCIOL","124A M",NA,NA,NA,NA
"11765","SOCIOL 127","SOCIOL 1","SOCIOL","127","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11766","SOCIOL 128","SOCIOL 1","SOCIOL","128","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11767","SOCIOL 133","SOCIOL 1","SOCIOL","133","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11768","SOCIOL 134","SOCIOL 1","SOCIOL","134","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11769","SOCIOL 136","SOCIOL 1","SOCIOL","136","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,"AND"
"11770","SOCIOL 136","SOCIOL M18","SOCIOL","136","20",NA,NA,NA,"SOCIOL","18  M",NA,NA,NA,NA
"11771","SOCIOL 143","SOCIOL 1","SOCIOL","143","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,"AND"
"11772","SOCIOL 143","SOCIOL 20","SOCIOL","143","35",NA,NA,NA,"SOCIOL","20",NA,NA,NA,"AND"
"11773","SOCIOL 143","SOCIOL 101","SOCIOL","143","60",NA,NA,NA,"SOCIOL","101",NA,NA,NA,NA
"11774","SOCIOL 152","SOCIOL 151","SOCIOL","152","10",NA,NA,NA,"SOCIOL","151",NA,NA,NA,NA
"11775","SOCIOL M155","SOCIOL 1","SOCIOL","155  M","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11776","SOCIOL M161","SOCIOL 1","SOCIOL","161  M","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,"OR"
"11777","SOCIOL M161","AM IND M10","SOCIOL","161  M","20",NA,NA,NA,"AM IND","10  M",NA,NA,NA,NA
"11778","SOCIOL M162","SOCIOL 1","SOCIOL","162  M","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,"OR"
"11779","SOCIOL M162","GENDER 10","SOCIOL","162  M","20",NA,NA,NA,"GENDER","10",NA,NA,NA,NA
"11780","SOCIOL M163","SOCIOL 1","SOCIOL","163  M","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,"OR"
"11781","SOCIOL M163","WOM STD 10","SOCIOL","163  M","20",NA,NA,NA,"WOM STD","10",NA,NA,NA,NA
"11782","SOCIOL 170","SOCIOL 1","SOCIOL","170","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11783","SOCIOL 172","SOCIOL 1","SOCIOL","172","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11784","SOCIOL M175","SOCIOL 1","SOCIOL","175  M","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11785","SOCIOL M176","SOCIOL 1","SOCIOL","176  M","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11786","SOCIOL 183","SOCIOL 1","SOCIOL","183","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11787","SOCIOL 188SA","HNRS 101E","SOCIOL","188SA","10",NA,NA,NA,"HNRS","101E",NA,NA,NA,NA
"11788","SOCIOL 188SB","SOCIOL 188SA","SOCIOL","188SB","10",NA,NA,NA,"SOCIOL","188SA",NA,NA,NA,"AND"
"11789","SOCIOL 188SB","HNRS 101E","SOCIOL","188SB","35",NA,NA,NA,"HNRS","101E",NA,NA,NA,NA
"11790","SOCIOL 188SC","SOCIOL 188SB","SOCIOL","188SC","25",NA,NA,NA,"SOCIOL","188SB",NA,NA,NA,NA
"11791","SOCIOL 189","SOCIOL 1","SOCIOL","189","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,NA
"11792","SOCIOL M196A","HNRS 7A","SOCIOL","196A M","10",NA,NA,NA,"HNRS","7A",NA,NA,NA,"AND"
"11793","SOCIOL M196A","HNRS 7B","SOCIOL","196A M","20",NA,NA,NA,"HNRS","7B",NA,NA,NA,NA
"11794","SOCIOL M196B","HNRS 7A","SOCIOL","196B M","10",NA,NA,NA,"HNRS","7A",NA,NA,NA,"AND"
"11795","SOCIOL M196B","HNRS 7B","SOCIOL","196B M","20",NA,NA,NA,"HNRS","7B",NA,NA,NA,NA
"11796","SOCIOL 197","SOCIOL 1","SOCIOL","197","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,"AND"
"11797","SOCIOL 197","SOCIOL M18","SOCIOL","197","20",NA,NA,NA,"SOCIOL","18  M",NA,NA,NA,NA
"11798","SOCIOL 198A","SOCIOL 191H","SOCIOL","198A","10",NA,NA,NA,"SOCIOL","191H",NA,NA,NA,NA
"11799","SOCIOL 198B","SOCIOL 191H","SOCIOL","198B","10",NA,NA,NA,"SOCIOL","191H",NA,NA,NA,"AND"
"11800","SOCIOL 198B","SOCIOL 198A","SOCIOL","198B","20",NA,NA,NA,"SOCIOL","198A",NA,NA,NA,NA
"11801","SOCIOL 198C","SOCIOL 191H","SOCIOL","198C","10",NA,NA,NA,"SOCIOL","191H",NA,NA,NA,"AND"
"11802","SOCIOL 198C","SOCIOL 198B","SOCIOL","198C","20",NA,NA,NA,"SOCIOL","198B",NA,NA,NA,NA
"11803","SOCIOL 199","SOCIOL 1","SOCIOL","199","10",NA,NA,NA,"SOCIOL","1",NA,NA,NA,"AND"
"11804","SOCIOL 199","POL SCI 6","SOCIOL","199","20",NA,NA,"(","POL SCI","6",NA,NA,NA,"OR"
"11805","SOCIOL 199","STATS 10","SOCIOL","199","45",NA,NA,NA,"STATS","10",NA,NA,NA,"OR"
"11806","SOCIOL 199","STATS 13","SOCIOL","199","95",NA,NA,NA,"STATS","13",")",NA,NA,NA
"11807","SOCIOL 199HA","SOCIOL 104H","SOCIOL","199HA","10",NA,NA,NA,"SOCIOL","104H",NA,NA,NA,NA
"11808","SOCIOL 199HB","SOCIOL 104H","SOCIOL","199HB","10",NA,NA,NA,"SOCIOL","104H",NA,NA,NA,NA
"11809","SOCIOL 199HC","SOCIOL 104H","SOCIOL","199HC","10",NA,NA,NA,"SOCIOL","104H",NA,NA,NA,NA
"11810","SPAN 2","SPAN 1","SPAN","2","10",NA,NA,NA,"SPAN","1",NA,NA,NA,NA
"11811","SPAN 2A","SPAN 1","SPAN","2A","10",NA,NA,NA,"SPAN","1",NA,NA,NA,NA
"11812","SPAN 2G","SPAN 1G","SPAN","2G","10",NA,NA,NA,"SPAN","1G",NA,NA,NA,NA
"11813","SPAN 3","SPAN 2","SPAN","3","10",NA,NA,NA,"SPAN","2",NA,NA,NA,NA
"11814","SPAN 3A","SPAN 1","SPAN","3A","10",NA,NA,NA,"SPAN","1",NA,NA,NA,NA
"11815","SPAN 4","SPAN 3","SPAN","4","10",NA,NA,NA,"SPAN","3",NA,NA,NA,NA
"11816","SPAN 5","SPAN 4","SPAN","5","10",NA,NA,NA,"SPAN","4",NA,NA,NA,NA
"11817","SPAN 6","SPAN 5","SPAN","6","10",NA,NA,NA,"SPAN","5",NA,NA,NA,NA
"11818","SPAN 7A","SPAN 2","SPAN","7A","10",NA,NA,NA,"SPAN","2",NA,NA,NA,NA
"11819","SPAN 7B","SPAN 3","SPAN","7B","10",NA,NA,NA,"SPAN","3",NA,NA,NA,"OR"
"11820","SPAN 7B","SPAN 7A","SPAN","7B","35",NA,NA,NA,"SPAN","7A",NA,NA,NA,NA
"11821","SPAN 9A","SPAN 8B","SPAN","9A","10",NA,NA,NA,"SPAN","8B",NA,NA,NA,NA
"11822","SPAN 9B","SPAN 8B","SPAN","9B","10",NA,NA,NA,"SPAN","8B",NA,NA,NA,NA
"11823","SPAN 11B","SPAN 11A","SPAN","11B","10",NA,NA,NA,"SPAN","11A",NA,NA,NA,NA
"11824","SPAN 12B","SPAN 12A","SPAN","12B","10",NA,NA,NA,"SPAN","12A",NA,NA,NA,NA
"11825","SPAN 12C","SPAN 12B","SPAN","12C","25",NA,NA,NA,"SPAN","12B",NA,NA,NA,NA
"11826","SPAN 25","SPAN 5","SPAN","25","10",NA,NA,NA,"SPAN","5",NA,NA,NA,NA
"11827","SPAN 25A","SPAN 5","SPAN","25A","10",NA,NA,NA,"SPAN","5",NA,NA,NA,NA
"11828","SPAN 27","SPAN 5","SPAN","27","10",NA,NA,NA,"SPAN","5",NA,NA,NA,NA
"11829","SPAN 28A","SPAN 3","SPAN","28A","10",NA,NA,NA,"SPAN","3",NA,NA,NA,NA
"11830","SPAN 98T","ENGCOMP 2","SPAN","98T","25",NA,NA,NA,"ENGCOMP","2",NA,NA,NA,"OR"
"11831","SPAN 98T","ENGCOMP 2I","SPAN","98T","50",NA,NA,NA,"ENGCOMP","2I",NA,NA,NA,"OR"
"11832","SPAN 100A","SPAN M35","SPAN","100A","10",NA,NA,NA,"SPAN","35  M",NA,NA,NA,NA
"11833","SPAN 100B","SPAN M35","SPAN","100B","10",NA,NA,NA,"SPAN","35  M",NA,NA,NA,NA
"11834","SPAN 102B","SPAN 102A","SPAN","102B","10",NA,NA,NA,"SPAN","102A",NA,NA,NA,NA
"11835","SPAN 105","SPAN 25","SPAN","105","25",NA,NA,NA,"SPAN","25",NA,NA,NA,NA
"11836","SPAN 107","SPAN 27","SPAN","107","25",NA,NA,NA,"SPAN","27",NA,NA,NA,NA
"11837","SPAN 109","SPAN M35","SPAN","109","10",NA,NA,NA,"SPAN","35  M",NA,NA,NA,"AND"
"11838","SPAN 109","SPAN 100A","SPAN","109","20",NA,NA,NA,"SPAN","100A",NA,NA,NA,"AND"
"11839","SPAN 109","SPAN 100B","SPAN","109","30",NA,NA,NA,"SPAN","100B",NA,NA,NA,NA
"11840","SPAN 115","SPAN M35","SPAN","115","10",NA,NA,NA,"SPAN","35  M",NA,NA,NA,"AND"
"11841","SPAN 115","SPAN 100B","SPAN","115","20",NA,NA,NA,"SPAN","100B",NA,NA,NA,NA
"11842","SPAN M118A","SPAN M35","SPAN","118A M","10",NA,NA,NA,"SPAN","35  M",NA,NA,NA,"AND"
"11843","SPAN M118A","SPAN 100A","SPAN","118A M","20",NA,NA,NA,"SPAN","100A",NA,NA,NA,NA
"11844","SPAN M118B","SPAN M118A","SPAN","118B M","10",NA,NA,NA,"SPAN","118A M",NA,NA,NA,NA
"11845","SPAN 119","SPAN 25","SPAN","119","10",NA,NA,NA,"SPAN","25",NA,NA,NA,"OR"
"11846","SPAN 119","SPAN 27","SPAN","119","35",NA,NA,NA,"SPAN","27",NA,NA,NA,NA
"11847","SPAN 119A","SPAN 25","SPAN","119A","10",NA,NA,NA,"SPAN","25",NA,NA,NA,NA
"11848","SPAN 119B","SPAN 25","SPAN","119B","10",NA,NA,NA,"SPAN","25",NA,NA,NA,NA
"11849","SPAN 119C","SPAN 25","SPAN","119C","10",NA,NA,NA,"SPAN","25",NA,NA,NA,NA
"11850","SPAN 120","SPAN 25","SPAN","120","10",NA,NA,NA,"SPAN","25",NA,NA,NA,"OR"
"11851","SPAN 120","SPAN 27","SPAN","120","35",NA,NA,NA,"SPAN","27",NA,NA,NA,NA
"11852","SPAN 120A","SPAN 25","SPAN","120A","10",NA,NA,NA,"SPAN","25",NA,NA,NA,NA
"11853","SPAN 120B","SPAN 120A","SPAN","120B","10",NA,NA,NA,"SPAN","120A",NA,NA,NA,NA
"11854","SPAN 120C","SPAN 120A","SPAN","120C","10",NA,NA,NA,"SPAN","120A",NA,NA,NA,"AND"
"11855","SPAN 120C","SPAN 120B","SPAN","120C","20",NA,NA,NA,"SPAN","120B",NA,NA,NA,NA
"11856","SPAN 120D","SPAN 120A","SPAN","120D","10",NA,NA,NA,"SPAN","120A",NA,NA,NA,"AND"
"11857","SPAN 120D","SPAN 120B","SPAN","120D","20",NA,NA,NA,"SPAN","120B",NA,NA,NA,"AND"
"11858","SPAN 120D","SPAN 120C","SPAN","120D","30",NA,NA,NA,"SPAN","120C",NA,NA,NA,NA
"11859","SPAN 121A","SPAN 25","SPAN","121A","10",NA,NA,NA,"SPAN","25",NA,NA,NA,"OR"
"11860","SPAN 121A","SPAN 27","SPAN","121A","20",NA,NA,NA,"SPAN","27",NA,NA,NA,NA
"11861","SPAN 123","SPAN 25","SPAN","123","10",NA,NA,NA,"SPAN","25",NA,NA,NA,"OR"
"11862","SPAN 123","SPAN 27","SPAN","123","20",NA,NA,NA,"SPAN","27",NA,NA,NA,NA
"11863","SPAN 130","SPAN 25","SPAN","130","25",NA,NA,"(","SPAN","25",NA,NA,NA,"OR"
"11864","SPAN 130","SPAN 27","SPAN","130","50",NA,NA,NA,"SPAN","27",")",NA,NA,"AND"
"11865","SPAN 130","SPAN 119","SPAN","130","75",NA,NA,NA,"SPAN","119",NA,NA,NA,NA
